session_date,dte,strike_label,symbol,status,strike,expiration,sim_outcome,bars_held,entry_qqq,exit_qqq,entry_opt,exit_opt,pnl_contract
2025-10-10,3,ATM,QQQ251015P00609000,ok,609.0,2025-10-15,target,1.0,608.52,606.47,4.11,4.5,38.99999999999997
2025-10-10,3,1OTM,QQQ251015P00608000,ok,608.0,2025-10-15,target,1.0,608.52,606.47,3.67,5.3,163.0
2025-10-10,3,1ITM,QQQ251015P00610000,ok,610.0,2025-10-15,target,1.0,608.52,606.47,4.4,5.75,134.99999999999997
2025-10-10,5,ATM,QQQ251017P00609000,ok,609.0,2025-10-17,target,1.0,608.52,606.47,5.39,6.32,93.00000000000006
2025-10-10,5,1OTM,QQQ251017P00608000,ok,608.0,2025-10-17,target,1.0,608.52,606.47,4.95,5.83,87.99999999999999
2025-10-10,5,1ITM,QQQ251017P00610000,ok,610.0,2025-10-17,target,1.0,608.52,606.47,5.66,6.6,93.99999999999994
2025-10-22,0,ATM,QQQ251022P00609000,ok,609.0,2025-10-22,stop,11.0,609.175,610.71,1.74,0.97,-77.0
2025-10-22,0,1OTM,QQQ251022P00608000,ok,608.0,2025-10-22,stop,11.0,609.175,610.71,1.37,0.75,-62.000000000000014
2025-10-22,0,1ITM,QQQ251022P00610000,ok,610.0,2025-10-22,stop,11.0,609.175,610.71,2.2,1.27,-93.00000000000001
2025-10-22,1,ATM,QQQ251023P00609000,ok,609.0,2025-10-23,stop,11.0,609.175,610.71,2.74,1.9,-84.00000000000003
2025-10-22,1,1OTM,QQQ251023P00608000,ok,608.0,2025-10-23,stop,11.0,609.175,610.71,2.38,1.63,-75.0
2025-10-22,1,1ITM,QQQ251023P00610000,ok,610.0,2025-10-23,stop,11.0,609.175,610.71,3.15,2.23,-92.0
2025-10-22,2,ATM,QQQ251024P00609000,ok,609.0,2025-10-24,stop,11.0,609.175,610.71,3.79,2.94,-85.00000000000001
2025-10-22,2,1OTM,QQQ251024P00608000,ok,608.0,2025-10-24,stop,11.0,609.175,610.71,3.42,2.63,-79.0
2025-10-22,2,1ITM,QQQ251024P00610000,ok,610.0,2025-10-24,stop,11.0,609.175,610.71,4.25,3.31,-94.0
2025-10-22,3,ATM,QQQ251027P00609000,ok,609.0,2025-10-27,stop,11.0,609.175,610.71,4.58,3.74,-83.99999999999999
2025-10-22,3,1OTM,QQQ251027P00608000,ok,608.0,2025-10-27,stop,11.0,609.175,610.71,4.35,3.41,-93.99999999999994
2025-10-22,3,1ITM,QQQ251027P00610000,ok,610.0,2025-10-27,stop,11.0,609.175,610.71,5.0,4.1,-90.00000000000003
2025-10-22,5,ATM,QQQ251029P00609000,ok,609.0,2025-10-29,stop,11.0,609.175,610.71,6.23,5.4,-83.0
2025-10-22,5,1OTM,QQQ251029P00608000,ok,608.0,2025-10-29,stop,11.0,609.175,610.71,5.75,5.06,-69.00000000000004
2025-10-22,5,1ITM,QQQ251029P00610000,ok,610.0,2025-10-29,stop,11.0,609.175,610.71,6.65,5.77,-88.00000000000009
2025-11-05,0,ATM,QQQ251105P00619000,ok,619.0,2025-11-05,target,1.0,619.19,618.15,2.25,2.82,56.999999999999986
2025-11-05,0,1OTM,QQQ251105P00618000,ok,618.0,2025-11-05,target,1.0,619.19,618.15,1.88,2.34,46.0
2025-11-05,0,1ITM,QQQ251105P00620000,ok,620.0,2025-11-05,target,1.0,619.19,618.15,2.7,3.35,64.99999999999999
2025-11-05,1,ATM,QQQ251106P00619000,ok,619.0,2025-11-06,target,1.0,619.19,618.15,3.56,4.13,56.999999999999986
2025-11-05,1,1OTM,QQQ251106P00618000,ok,618.0,2025-11-06,target,1.0,619.19,618.15,3.15,3.67,52.0
2025-11-05,1,1ITM,QQQ251106P00620000,ok,620.0,2025-11-06,target,1.0,619.19,618.15,4.03,4.65,62.000000000000014
2025-11-05,2,ATM,QQQ251107P00619000,ok,619.0,2025-11-07,target,1.0,619.19,618.15,4.5,5.1,59.999999999999964
2025-11-05,2,1OTM,QQQ251107P00618000,ok,618.0,2025-11-07,target,1.0,619.19,618.15,4.09,4.68,58.999999999999986
2025-11-05,2,1ITM,QQQ251107P00620000,ok,620.0,2025-11-07,target,1.0,619.19,618.15,5.0,5.56,55.99999999999996
2025-11-05,3,ATM,QQQ251110P00619000,ok,619.0,2025-11-10,target,1.0,619.19,618.15,5.37,5.94,57.00000000000003
2025-11-05,3,1OTM,QQQ251110P00618000,ok,618.0,2025-11-10,target,1.0,619.19,618.15,4.98,5.53,54.999999999999986
2025-11-05,3,1ITM,QQQ251110P00620000,ok,620.0,2025-11-10,target,1.0,619.19,618.15,5.78,6.42,63.99999999999997
2025-11-05,5,ATM,QQQ251112P00619000,ok,619.0,2025-11-12,target,1.0,619.19,618.15,7.13,7.13,0.0
2025-11-05,5,1OTM,QQQ251112P00618000,ok,618.0,2025-11-12,target,1.0,619.19,618.15,6.54,6.54,0.0
2025-11-05,5,1ITM,QQQ251112P00620000,ok,620.0,2025-11-12,target,1.0,619.19,618.15,7.31,7.69,38.00000000000008
2025-11-06,0,ATM,QQQ251106P00617000,ok,617.0,2025-11-06,target,2.0,617.24,616.1799,2.14,2.73,58.999999999999986
2025-11-06,0,1OTM,QQQ251106P00616000,ok,616.0,2025-11-06,target,2.0,617.24,616.1799,1.72,2.21,49.0
2025-11-06,0,1ITM,QQQ251106P00618000,ok,618.0,2025-11-06,target,2.0,617.24,616.1799,2.6,3.26,65.99999999999997
2025-11-06,1,ATM,QQQ251107P00617000,ok,617.0,2025-11-07,target,2.0,617.24,616.1799,3.54,4.13,58.999999999999986
2025-11-06,1,1OTM,QQQ251107P00616000,ok,616.0,2025-11-07,target,2.0,617.24,616.1799,3.13,3.68,55.00000000000003
2025-11-06,1,1ITM,QQQ251107P00618000,ok,618.0,2025-11-07,target,2.0,617.24,616.1799,4.0,4.63,62.999999999999986
2025-11-06,2,ATM,QQQ251110P00617000,ok,617.0,2025-11-10,target,2.0,617.24,616.1799,4.6,5.15,55.00000000000007
2025-11-06,2,1OTM,QQQ251110P00616000,ok,616.0,2025-11-10,target,2.0,617.24,616.1799,4.23,4.8,56.99999999999994
2025-11-06,2,1ITM,QQQ251110P00618000,ok,618.0,2025-11-10,target,2.0,617.24,616.1799,4.98,5.64,65.99999999999993
2025-11-06,3,ATM,QQQ251111P00617000,ok,617.0,2025-11-11,target,2.0,617.24,616.1799,5.46,5.63,16.999999999999993
2025-11-06,3,1OTM,QQQ251111P00616000,ok,616.0,2025-11-11,target,2.0,617.24,616.1799,4.98,5.54,55.99999999999996
2025-11-06,3,1ITM,QQQ251111P00618000,ok,618.0,2025-11-11,target,2.0,617.24,616.1799,5.7,6.21,50.99999999999998
2025-11-06,5,ATM,QQQ251113P00617000,ok,617.0,2025-11-13,target,2.0,617.24,616.1799,6.87,7.39,51.99999999999996
2025-11-06,5,1OTM,QQQ251113P00616000,ok,616.0,2025-11-13,target,2.0,617.24,616.1799,6.75,6.75,0.0
2025-11-06,5,1ITM,QQQ251113P00618000,ok,618.0,2025-11-13,target,2.0,617.24,616.1799,7.03,7.75,71.99999999999997
2025-11-21,0,ATM,QQQ251121P00586000,ok,586.0,2025-11-21,stop,2.0,585.59,587.07,4.06,3.19,-86.99999999999997
2025-11-21,0,1OTM,QQQ251121P00585000,ok,585.0,2025-11-21,stop,2.0,585.59,587.07,3.6,2.81,-79.0
2025-11-21,0,1ITM,QQQ251121P00587000,ok,587.0,2025-11-21,stop,2.0,585.59,587.07,4.56,3.59,-96.99999999999997
2025-11-21,1,ATM,QQQ251124P00586000,ok,586.0,2025-11-24,stop,2.0,585.59,587.07,7.0,5.87,-112.99999999999999
2025-11-21,1,1OTM,QQQ251124P00585000,ok,585.0,2025-11-24,stop,2.0,585.59,587.07,6.33,5.46,-87.00000000000001
2025-11-21,1,1ITM,QQQ251124P00587000,ok,587.0,2025-11-24,stop,2.0,585.59,587.07,7.4,6.35,-105.00000000000007
2025-11-21,2,ATM,QQQ251125P00586000,ok,586.0,2025-11-25,stop,2.0,585.59,587.07,8.4,7.66,-74.00000000000003
2025-11-21,2,1OTM,QQQ251125P00585000,ok,585.0,2025-11-25,stop,2.0,585.59,587.07,7.89,7.14,-75.0
2025-11-21,2,1ITM,QQQ251125P00587000,ok,587.0,2025-11-25,stop,2.0,585.59,587.07,8.5,8.22,-27.999999999999936
2025-11-21,3,ATM,QQQ251126P00586000,ok,586.0,2025-11-26,stop,2.0,585.59,587.07,10.04,8.83,-120.99999999999991
2025-11-21,3,1OTM,QQQ251126P00585000,ok,585.0,2025-11-26,stop,2.0,585.59,587.07,9.62,7.8,-181.99999999999994
2025-11-21,3,1ITM,QQQ251126P00587000,ok,587.0,2025-11-26,stop,2.0,585.59,587.07,10.43,8.67,-175.99999999999997
2025-11-21,5,ATM,QQQ251128P00586000,ok,586.0,2025-11-28,stop,2.0,585.59,587.07,10.45,9.7,-75.0
2025-11-21,5,1OTM,QQQ251128P00585000,ok,585.0,2025-11-28,stop,2.0,585.59,587.07,9.93,9.07,-85.99999999999994
2025-11-21,5,1ITM,QQQ251128P00587000,ok,587.0,2025-11-28,stop,2.0,585.59,587.07,10.74,9.82,-92.0
2025-12-08,0,ATM,QQQ251208P00624000,ok,624.0,2025-12-08,timeout,15.0,623.96,623.78,1.39,1.46,7.000000000000006
2025-12-08,0,1OTM,QQQ251208P00623000,ok,623.0,2025-12-08,timeout,15.0,623.96,623.78,1.01,1.07,6.000000000000005
2025-12-08,0,1ITM,QQQ251208P00625000,ok,625.0,2025-12-08,timeout,15.0,623.96,623.78,1.93,2.07,13.99999999999999
2025-12-08,1,ATM,QQQ251209P00624000,ok,624.0,2025-12-09,timeout,15.0,623.96,623.78,2.59,2.7,11.000000000000032
2025-12-08,1,1OTM,QQQ251209P00623000,ok,623.0,2025-12-09,timeout,15.0,623.96,623.78,2.16,2.22,6.000000000000005
2025-12-08,1,1ITM,QQQ251209P00625000,ok,625.0,2025-12-09,timeout,15.0,623.96,623.78,3.07,3.17,10.000000000000009
2025-12-08,2,ATM,QQQ251210P00624000,ok,624.0,2025-12-10,timeout,15.0,623.96,623.78,4.0,4.06,5.999999999999961
2025-12-08,2,1OTM,QQQ251210P00623000,ok,623.0,2025-12-10,timeout,15.0,623.96,623.78,3.54,3.64,10.000000000000009
2025-12-08,2,1ITM,QQQ251210P00625000,ok,625.0,2025-12-10,timeout,15.0,623.96,623.78,4.44,4.59,14.999999999999947
2025-12-08,3,ATM,QQQ251211P00624000,ok,624.0,2025-12-11,timeout,15.0,623.96,623.78,4.97,5.13,16.000000000000014
2025-12-08,3,1OTM,QQQ251211P00623000,ok,623.0,2025-12-11,timeout,15.0,623.96,623.78,4.5,4.7,20.000000000000018
2025-12-08,3,1ITM,QQQ251211P00625000,ok,625.0,2025-12-11,timeout,15.0,623.96,623.78,5.51,5.59,8.000000000000007
2025-12-08,5,ATM,QQQ251215P00624000,ok,624.0,2025-12-15,timeout,15.0,623.96,623.78,5.99,6.5,50.99999999999998
2025-12-08,5,1OTM,QQQ251215P00623000,ok,623.0,2025-12-15,timeout,15.0,623.96,623.78,5.83,6.01,17.99999999999997
2025-12-08,5,1ITM,QQQ251215P00625000,ok,625.0,2025-12-15,timeout,15.0,623.96,623.78,6.33,6.76,42.99999999999997
2025-12-09,0,ATM,QQQ251209P00622000,ok,622.0,2025-12-09,stop,7.0,622.3,622.77,1.64,1.37,-26.99999999999998
2025-12-09,0,1OTM,QQQ251209P00621000,ok,621.0,2025-12-09,stop,7.0,622.3,622.77,1.25,1.01,-24.0
2025-12-09,0,1ITM,QQQ251209P00623000,ok,623.0,2025-12-09,stop,7.0,622.3,622.77,2.07,1.77,-29.999999999999982
2025-12-09,1,ATM,QQQ251210P00622000,ok,622.0,2025-12-10,stop,7.0,622.3,622.77,3.4,3.12,-27.99999999999998
2025-12-09,1,1OTM,QQQ251210P00621000,ok,621.0,2025-12-10,stop,7.0,622.3,622.77,2.98,2.72,-25.99999999999998
2025-12-09,1,1ITM,QQQ251210P00623000,ok,623.0,2025-12-10,stop,7.0,622.3,622.77,3.86,3.52,-33.999999999999986
2025-12-09,2,ATM,QQQ251211P00622000,ok,622.0,2025-12-11,stop,7.0,622.3,622.77,4.73,4.1,-63.00000000000008
2025-12-09,2,1OTM,QQQ251211P00621000,ok,621.0,2025-12-11,stop,7.0,622.3,622.77,4.24,3.66,-58.00000000000001
2025-12-09,2,1ITM,QQQ251211P00623000,ok,623.0,2025-12-11,stop,7.0,622.3,622.77,5.15,4.41,-74.00000000000003
2025-12-09,3,ATM,QQQ251212P00622000,ok,622.0,2025-12-12,stop,7.0,622.3,622.77,5.46,5.19,-26.999999999999957
2025-12-09,3,1OTM,QQQ251212P00621000,ok,621.0,2025-12-12,stop,7.0,622.3,622.77,4.97,4.28,-68.99999999999994
2025-12-09,3,1ITM,QQQ251212P00623000,ok,623.0,2025-12-12,stop,7.0,622.3,622.77,6.02,5.22,-79.99999999999999
2025-12-09,5,ATM,QQQ251216P00622000,ok,622.0,2025-12-16,stop,7.0,622.3,622.77,6.71,6.25,-46.0
2025-12-09,5,1OTM,QQQ251216P00621000,ok,621.0,2025-12-16,stop,7.0,622.3,622.77,6.21,6.21,0.0
2025-12-09,5,1ITM,QQQ251216P00623000,ok,623.0,2025-12-16,stop,7.0,622.3,622.77,7.12,6.87,-25.0
2025-12-10,0,ATM,QQQ251210P00621000,ok,621.0,2025-12-10,stop,10.0,621.38,622.79,2.49,1.64,-85.00000000000003
2025-12-10,0,1OTM,QQQ251210P00620000,ok,620.0,2025-12-10,stop,10.0,621.38,622.79,2.05,1.32,-72.99999999999997
2025-12-10,0,1ITM,QQQ251210P00622000,ok,622.0,2025-12-10,stop,10.0,621.38,622.79,2.94,2.0,-94.0
2025-12-10,1,ATM,QQQ251211P00621000,ok,621.0,2025-12-11,stop,10.0,621.38,622.79,3.8,2.93,-86.99999999999997
2025-12-10,1,1OTM,QQQ251211P00620000,ok,620.0,2025-12-11,stop,10.0,621.38,622.79,3.35,2.57,-78.00000000000003
2025-12-10,1,1ITM,QQQ251211P00622000,ok,622.0,2025-12-11,stop,10.0,621.38,622.79,4.36,3.31,-105.00000000000003
2025-12-10,2,ATM,QQQ251212P00621000,ok,621.0,2025-12-12,stop,10.0,621.38,622.79,4.73,3.75,-98.00000000000004
2025-12-10,2,1OTM,QQQ251212P00620000,ok,620.0,2025-12-12,stop,10.0,621.38,622.79,4.27,3.46,-80.99999999999996
2025-12-10,2,1ITM,QQQ251212P00622000,ok,622.0,2025-12-12,stop,10.0,621.38,622.79,5.2,4.22,-98.00000000000004
2025-12-10,3,ATM,QQQ251215P00621000,ok,621.0,2025-12-15,stop,10.0,621.38,622.79,5.45,4.42,-103.00000000000003
2025-12-10,3,1OTM,QQQ251215P00620000,ok,620.0,2025-12-15,stop,10.0,621.38,622.79,5.06,4.06,-100.0
2025-12-10,3,1ITM,QQQ251215P00622000,ok,622.0,2025-12-15,stop,10.0,621.38,622.79,5.93,4.87,-105.99999999999996
2025-12-10,5,ATM,QQQ251217P00621000,ok,621.0,2025-12-17,stop,10.0,621.38,622.79,6.7,6.02,-68.00000000000006
2025-12-10,5,1OTM,QQQ251217P00620000,ok,620.0,2025-12-17,stop,10.0,621.38,622.79,6.03,5.27,-76.00000000000007
2025-12-10,5,1ITM,QQQ251217P00622000,ok,622.0,2025-12-17,stop,10.0,621.38,622.79,6.05,6.05,0.0
2025-12-11,0,ATM,QQQ251211P00621000,ok,621.0,2025-12-11,target,2.0,621.115,620.08,2.14,2.85,71.0
2025-12-11,0,1OTM,QQQ251211P00620000,ok,620.0,2025-12-11,target,2.0,621.115,620.08,1.72,2.33,61.00000000000001
2025-12-11,0,1ITM,QQQ251211P00622000,ok,622.0,2025-12-11,target,2.0,621.115,620.08,2.63,3.38,75.0
2025-12-11,1,ATM,QQQ251212P00621000,ok,621.0,2025-12-12,target,2.0,621.115,620.08,3.33,3.94,60.999999999999986
2025-12-11,1,1OTM,QQQ251212P00620000,ok,620.0,2025-12-12,target,2.0,621.115,620.08,2.93,3.46,52.99999999999998
2025-12-11,1,1ITM,QQQ251212P00622000,ok,622.0,2025-12-12,target,2.0,621.115,620.08,3.83,4.4,57.00000000000003
2025-12-11,2,ATM,QQQ251215P00621000,ok,621.0,2025-12-15,target,2.0,621.115,620.08,4.16,4.74,58.00000000000001
2025-12-11,2,1OTM,QQQ251215P00620000,ok,620.0,2025-12-15,target,2.0,621.115,620.08,3.72,4.23,51.00000000000002
2025-12-11,2,1ITM,QQQ251215P00622000,ok,622.0,2025-12-15,target,2.0,621.115,620.08,4.64,5.16,52.00000000000004
2025-12-11,3,ATM,QQQ251216P00621000,ok,621.0,2025-12-16,target,2.0,621.115,620.08,5.0,5.53,53.00000000000003
2025-12-11,3,1OTM,QQQ251216P00620000,ok,620.0,2025-12-16,target,2.0,621.115,620.08,4.5,5.17,67.0
2025-12-11,3,1ITM,QQQ251216P00622000,ok,622.0,2025-12-16,target,2.0,621.115,620.08,5.43,5.93,50.0
2025-12-11,5,ATM,QQQ251218P00621000,ok,621.0,2025-12-18,target,2.0,621.115,620.08,6.38,6.89,50.99999999999998
2025-12-11,5,1OTM,QQQ251218P00620000,ok,620.0,2025-12-18,target,2.0,621.115,620.08,5.75,6.2,45.000000000000014
2025-12-11,5,1ITM,QQQ251218P00622000,ok,622.0,2025-12-18,target,2.0,621.115,620.08,6.62,7.25,62.999999999999986
2025-12-12,0,ATM,QQQ251212P00618000,ok,618.0,2025-12-12,target,4.0,617.7413,616.52,1.87,2.77,89.99999999999999
2025-12-12,0,1OTM,QQQ251212P00617000,ok,617.0,2025-12-12,target,4.0,617.7413,616.52,1.43,2.21,78.0
2025-12-12,0,1ITM,QQQ251212P00619000,ok,619.0,2025-12-12,target,4.0,617.7413,616.52,2.42,3.41,99.00000000000003
2025-12-12,1,ATM,QQQ251215P00618000,ok,618.0,2025-12-15,target,4.0,617.7413,616.52,3.15,3.93,78.00000000000003
2025-12-12,1,1OTM,QQQ251215P00617000,ok,617.0,2025-12-15,target,4.0,617.7413,616.52,2.69,3.5,81.0
2025-12-12,1,1ITM,QQQ251215P00619000,ok,619.0,2025-12-15,target,4.0,617.7413,616.52,3.62,4.5,87.99999999999999
2025-12-12,2,ATM,QQQ251216P00618000,ok,618.0,2025-12-16,target,4.0,617.7413,616.52,4.24,5.0,75.99999999999997
2025-12-12,2,1OTM,QQQ251216P00617000,ok,617.0,2025-12-16,target,4.0,617.7413,616.52,3.82,4.65,83.00000000000006
2025-12-12,2,1ITM,QQQ251216P00619000,ok,619.0,2025-12-16,target,4.0,617.7413,616.52,4.61,5.02,40.99999999999993
2025-12-12,3,ATM,QQQ251217P00618000,ok,618.0,2025-12-17,target,4.0,617.7413,616.52,4.89,5.19,30.00000000000007
2025-12-12,3,1OTM,QQQ251217P00617000,ok,617.0,2025-12-17,target,4.0,617.7413,616.52,4.43,5.04,61.00000000000003
2025-12-12,3,1ITM,QQQ251217P00619000,ok,619.0,2025-12-17,target,4.0,617.7413,616.52,5.48,6.14,65.99999999999993
2025-12-12,5,ATM,QQQ251219P00618000,ok,618.0,2025-12-19,target,4.0,617.7413,616.52,6.17,6.71,54.0
2025-12-12,5,1OTM,QQQ251219P00617000,ok,617.0,2025-12-19,target,4.0,617.7413,616.52,5.72,6.48,76.00000000000007
2025-12-12,5,1ITM,QQQ251219P00619000,ok,619.0,2025-12-19,target,4.0,617.7413,616.52,6.58,7.36,78.00000000000003
2025-12-15,0,ATM,QQQ251215P00612000,ok,612.0,2025-12-15,target,4.0,612.28,610.385,1.61,2.77,115.99999999999999
2025-12-15,0,1OTM,QQQ251215P00611000,ok,611.0,2025-12-15,target,4.0,612.28,610.385,1.27,2.19,92.0
2025-12-15,0,1ITM,QQQ251215P00613000,ok,613.0,2025-12-15,target,4.0,612.28,610.385,2.11,3.44,133.0
2025-12-15,1,ATM,QQQ251216P00612000,ok,612.0,2025-12-16,target,4.0,612.28,610.385,3.42,4.49,107.00000000000003
2025-12-15,1,1OTM,QQQ251216P00611000,ok,611.0,2025-12-16,target,4.0,612.28,610.385,2.96,3.95,99.00000000000003
2025-12-15,1,1ITM,QQQ251216P00613000,ok,613.0,2025-12-16,target,4.0,612.28,610.385,3.91,5.03,112.00000000000001
2025-12-15,2,ATM,QQQ251217P00612000,ok,612.0,2025-12-17,target,4.0,612.28,610.385,4.27,5.02,75.0
2025-12-15,2,1OTM,QQQ251217P00611000,ok,611.0,2025-12-17,target,4.0,612.28,610.385,3.75,4.87,112.00000000000001
2025-12-15,2,1ITM,QQQ251217P00613000,ok,613.0,2025-12-17,target,4.0,612.28,610.385,4.74,5.84,109.99999999999997
2025-12-15,3,ATM,QQQ251218P00612000,ok,612.0,2025-12-18,target,4.0,612.28,610.385,5.56,6.21,65.00000000000003
2025-12-15,3,1OTM,QQQ251218P00611000,ok,611.0,2025-12-18,target,4.0,612.28,610.385,4.99,5.74,75.0
2025-12-15,3,1ITM,QQQ251218P00613000,ok,613.0,2025-12-18,target,4.0,612.28,610.385,5.41,6.92,150.99999999999997
2025-12-15,5,ATM,QQQ251222P00612000,ok,612.0,2025-12-22,target,4.0,612.28,610.385,6.82,6.82,0.0
2025-12-15,5,1OTM,QQQ251222P00611000,ok,611.0,2025-12-22,target,4.0,612.28,610.385,6.18,7.25,107.00000000000003
2025-12-15,5,1ITM,QQQ251222P00613000,ok,613.0,2025-12-22,target,4.0,612.28,610.385,8.28,8.28,0.0
2025-12-17,0,ATM,QQQ251217P00607000,ok,607.0,2025-12-17,target,3.0,607.01,605.9587,1.9,2.66,76.00000000000003
2025-12-17,0,1OTM,QQQ251217P00606000,ok,606.0,2025-12-17,target,3.0,607.01,605.9587,1.48,2.15,67.0
2025-12-17,0,1ITM,QQQ251217P00608000,ok,608.0,2025-12-17,target,3.0,607.01,605.9587,2.43,3.26,82.99999999999996
2025-12-17,1,ATM,QQQ251218P00607000,ok,607.0,2025-12-18,target,3.0,607.01,605.9587,3.55,4.38,83.0
2025-12-17,1,1OTM,QQQ251218P00606000,ok,606.0,2025-12-18,target,3.0,607.01,605.9587,3.11,3.74,63.000000000000036
2025-12-17,1,1ITM,QQQ251218P00608000,ok,608.0,2025-12-18,target,3.0,607.01,605.9587,4.02,4.87,85.00000000000006
2025-12-17,2,ATM,QQQ251219P00607000,ok,607.0,2025-12-19,target,3.0,607.01,605.9587,4.54,5.32,78.00000000000003
2025-12-17,2,1OTM,QQQ251219P00606000,ok,606.0,2025-12-19,target,3.0,607.01,605.9587,4.05,4.68,62.999999999999986
2025-12-17,2,1ITM,QQQ251219P00608000,ok,608.0,2025-12-19,target,3.0,607.01,605.9587,4.95,5.76,80.99999999999996
2025-12-17,3,ATM,QQQ251222P00607000,ok,607.0,2025-12-22,target,3.0,607.01,605.9587,5.58,6.4,82.00000000000003
2025-12-17,3,1OTM,QQQ251222P00606000,ok,606.0,2025-12-22,target,3.0,607.01,605.9587,5.57,5.68,10.999999999999943
2025-12-17,3,1ITM,QQQ251222P00608000,ok,608.0,2025-12-22,target,3.0,607.01,605.9587,6.1,6.9,80.00000000000007
2025-12-17,5,ATM,QQQ251224P00607000,ok,607.0,2025-12-24,target,3.0,607.01,605.9587,6.51,6.52,0.9999999999999787
2025-12-17,5,1OTM,QQQ251224P00606000,ok,606.0,2025-12-24,target,3.0,607.01,605.9587,5.89,6.8,91.00000000000001
2025-12-17,5,1ITM,QQQ251224P00608000,ok,608.0,2025-12-24,target,3.0,607.01,605.9587,6.98,6.94,-4.0000000000000036
2025-12-23,0,ATM,QQQ251223P00618000,ok,618.0,2025-12-23,timeout,15.0,618.015,618.7744,1.1,0.69,-41.000000000000014
2025-12-23,0,1OTM,QQQ251223P00617000,ok,617.0,2025-12-23,timeout,15.0,618.015,618.7744,0.74,0.44,-30.0
2025-12-23,0,1ITM,QQQ251223P00619000,ok,619.0,2025-12-23,timeout,15.0,618.015,618.7744,1.63,1.09,-53.99999999999998
2025-12-23,1,ATM,QQQ251224P00618000,ok,618.0,2025-12-24,timeout,15.0,618.015,618.7744,1.64,1.22,-41.99999999999999
2025-12-23,1,1OTM,QQQ251224P00617000,ok,617.0,2025-12-24,timeout,15.0,618.015,618.7744,1.27,0.92,-35.0
2025-12-23,1,1ITM,QQQ251224P00619000,ok,619.0,2025-12-24,timeout,15.0,618.015,618.7744,2.11,1.64,-47.0
2025-12-23,2,ATM,QQQ251225P00618000,no_bars,,,,,,,,,
2025-12-23,2,1OTM,QQQ251225P00617000,no_bars,,,,,,,,,
2025-12-23,2,1ITM,QQQ251225P00619000,no_bars,,,,,,,,,
2025-12-23,3,ATM,QQQ251226P00618000,ok,618.0,2025-12-26,timeout,15.0,618.015,618.7744,2.35,1.92,-43.000000000000014
2025-12-23,3,1OTM,QQQ251226P00617000,ok,617.0,2025-12-26,timeout,15.0,618.015,618.7744,1.95,1.52,-42.99999999999999
2025-12-23,3,1ITM,QQQ251226P00619000,ok,619.0,2025-12-26,timeout,15.0,618.015,618.7744,2.78,2.31,-46.99999999999997
2025-12-23,5,ATM,QQQ251230P00618000,ok,618.0,2025-12-30,timeout,15.0,618.015,618.7744,3.72,3.29,-43.000000000000014
2025-12-23,5,1OTM,QQQ251230P00617000,ok,617.0,2025-12-30,timeout,15.0,618.015,618.7744,3.35,2.86,-49.00000000000002
2025-12-23,5,1ITM,QQQ251230P00619000,ok,619.0,2025-12-30,timeout,15.0,618.015,618.7744,4.25,3.56,-69.0
2025-12-31,0,ATM,QQQ251231P00619000,ok,619.0,2025-12-31,target,5.0,619.2302,618.33,1.21,1.74,53.0
2025-12-31,0,1OTM,QQQ251231P00618000,ok,618.0,2025-12-31,target,5.0,619.2302,618.33,0.84,1.28,44.00000000000001
2025-12-31,0,1ITM,QQQ251231P00620000,ok,620.0,2025-12-31,target,5.0,619.2302,618.33,1.69,2.33,64.00000000000001
2025-12-31,1,ATM,QQQ260101P00619000,no_bars,,,,,,,,,
2025-12-31,1,1OTM,QQQ260101P00618000,no_bars,,,,,,,,,
2025-12-31,1,1ITM,QQQ260101P00620000,no_bars,,,,,,,,,
2025-12-31,2,ATM,QQQ260102P00619000,ok,619.0,2026-01-02,target,5.0,619.2302,618.33,2.17,2.71,54.0
2025-12-31,2,1OTM,QQQ260102P00618000,ok,618.0,2026-01-02,target,5.0,619.2302,618.33,1.8,2.25,44.99999999999999
2025-12-31,2,1ITM,QQQ260102P00620000,ok,620.0,2026-01-02,target,5.0,619.2302,618.33,2.65,3.23,58.00000000000001
2025-12-31,3,ATM,QQQ260105P00619000,ok,619.0,2026-01-05,target,5.0,619.2302,618.33,3.02,3.54,52.0
2025-12-31,3,1OTM,QQQ260105P00618000,ok,618.0,2026-01-05,target,5.0,619.2302,618.33,2.49,3.08,58.999999999999986
2025-12-31,3,1ITM,QQQ260105P00620000,ok,620.0,2026-01-05,target,5.0,619.2302,618.33,3.3,4.06,75.99999999999997
2025-12-31,5,ATM,QQQ260107P00619000,ok,619.0,2026-01-07,target,5.0,619.2302,618.33,4.17,4.68,50.99999999999998
2025-12-31,5,1OTM,QQQ260107P00618000,ok,618.0,2026-01-07,target,5.0,619.2302,618.33,3.79,4.16,37.000000000000014
2025-12-31,5,1ITM,QQQ260107P00620000,ok,620.0,2026-01-07,target,5.0,619.2302,618.33,4.65,5.1,44.99999999999993
2026-01-02,0,ATM,QQQ260102P00613000,ok,613.0,2026-01-02,target,4.0,613.06,612.07,1.84,2.38,53.99999999999998
2026-01-02,0,1OTM,QQQ260102P00612000,ok,612.0,2026-01-02,target,4.0,613.06,612.07,1.43,1.88,44.99999999999999
2026-01-02,0,1ITM,QQQ260102P00614000,ok,614.0,2026-01-02,target,4.0,613.06,612.07,2.33,2.94,60.999999999999986
